date,amount,category,description,is_expense,amount_abs
1855-01-01,1269.0,travel,Online course,False,1269.0
1855-01-01,69892.0,income,Grocery shopping,False,69892.0
1855-01-01,4290.0,traval,Uber ride,False,4290.0
1855-01-01,3485.0,foods,Electricity bill,False,3485.0
1855-01-01,6403.0,other,Movie tickets,False,6403.0
1855-01-01,391.0,edu,Medicine,False,391.0
1855-01-01,17575.0,bonus,Medicine,False,17575.0
1855-01-01,6155.0,entertainment,EMI payment,False,6155.0
1855-01-01,3605.0,travel,Coffee,False,3605.0
1855-01-01,9791.0,utility,xyz123,False,9791.0
1855-01-01,5605.0,entertainment,Fixed deposit,False,5605.0
1855-01-01,6819.0,food,Gym membership,False,6819.0
1855-01-01,2829.0,foods,Fixed deposit,False,2829.0
1855-01-01,9242.0,food,Books,False,9242.0
1855-01-01,445.0,edu,Online course,False,445.0
1855-01-01,8153.0,utilties,ATM withdrawal,False,8153.0
1737-01-01,1401.0,utilities,Online course,False,1401.0
1737-01-01,8167.0,housing,ATM withdrawal,False,8167.0
1737-01-01,4503.0,foods,test,False,4503.0
1737-01-01,14941.0,housing,Uber ride,False,14941.0
2125-01-01,1300.0,housing,nan,False,1300.0
2125-01-01,272.0,foodd,Coffee,False,272.0
2125-01-01,4839.0,food,EMI payment,False,4839.0
2125-01-01,4500.0,food,xyz123,False,4500.0
2125-01-01,226.0,foodd,nan,False,226.0
2125-01-01,8129.0,food,...,False,8129.0
2125-01-01,9406.0,utilities,Gym membership,False,9406.0
2125-01-01,5784.0,entertainment,Fixed deposit,False,5784.0
2125-01-01,5576.0,housing,nan,False,5576.0
2125-01-01,685.0,foodd,Monthly rent payment,False,685.0
2125-01-01,7596.0,traval,ATM withdrawal,False,7596.0
2125-01-01,833.0,foods,Uber ride,False,833.0
2125-01-01,48899.0,bonus,Medicine,False,48899.0
2125-01-01,7364.0,edu,EMI payment,False,7364.0
2125-01-01,8260.0,housing,Fixed deposit,False,8260.0
2125-01-01,16911.0,housing,Uber ride,False,16911.0
2125-01-01,5319.0,fod,Fixed deposit,False,5319.0
2125-01-01,5982.0,rnt,nan,False,5982.0
2125-01-01,943.0,entertainment,Online course,False,943.0
2125-01-01,991.0,health,Coffee,False,991.0
2125-01-01,4279.0,entrtnmnt,Uber ride,False,4279.0
2125-01-01,4921.0,fod,Monthly rent payment,False,4921.0
2125-01-01,61153.0,bonus,Restaurant dinner,False,61153.0
2125-01-01,4921.0,food,Restaurant dinner,False,4921.0
2125-01-01,3418.0,others,Books,False,3418.0
2125-01-01,74667.0,investment,xyz123,False,74667.0
2125-01-01,1934.0,educaton,...,False,1934.0
2125-01-01,7566.0,education,Doctor consultation,False,7566.0
2125-01-01,8410.0,utlities,!!!,False,8410.0
2125-01-01,3183.0,travel,nan,False,3183.0
2125-01-01,74602.0,others,Gym membership,False,74602.0
2125-01-01,6762.0,entrtnmnt,nan,False,6762.0
2125-01-01,1783.0,housing,xyz123,False,1783.0
1982-01-01,4578.0,food,xyz123,False,4578.0
1982-01-01,2374.0,travl,Uber ride,False,2374.0
1982-01-01,8666.0,travl,ATM withdrawal,False,8666.0
1982-01-01,4881.0,educaton,nan,False,4881.0
1982-01-01,9609.0,housing,Restaurant dinner,False,9609.0
1982-01-01,2175.0,food,Medicine,False,2175.0
1982-01-01,5855.0,housing,Movie tickets,False,5855.0
1982-01-01,74511.0,bonus,Restaurant dinner,False,74511.0
1982-01-01,29690.0,others,Restaurant dinner,False,29690.0
2222-01-01,694.0,entertain,test,False,694.0
2222-01-01,32595.0,housing,nan,False,32595.0
2222-01-01,5282.0,housing,Shopping,False,5282.0
2222-01-01,2622.0,food,nan,False,2622.0
2222-01-01,60194.0,bonus,xyz123,False,60194.0
2222-01-01,6565.0,food,Internet bill,False,6565.0
2222-01-01,12836.0,income,Monthly rent payment,False,12836.0
2222-01-01,5779.0,food,Monthly rent payment,False,5779.0
2222-01-01,2451.0,food,Electricity bill,False,2451.0
2222-01-01,8514.0,travl,nan,False,8514.0
2222-01-01,999999.0,fod,Shopping,False,999999.0
2222-01-01,5916.0,travel,Medicine,False,5916.0
2222-01-01,8705.0,travel,Internet bill,False,8705.0
2222-01-01,57.0,foods,nan,False,57.0
2222-01-01,4389.0,travel,misc,False,4389.0
2222-01-01,-1000.0,entertainment,Coffee,True,1000.0
2222-01-01,2839.0,entrtnmnt,EMI payment,False,2839.0
2222-01-01,291.0,food,Lunch,False,291.0
2222-01-01,1162.0,foodd,nan,False,1162.0
2222-01-01,5223.0,housing,xyz123,False,5223.0
2222-01-01,3559.0,food,test,False,3559.0
2222-01-01,59288.0,others,nan,False,59288.0
2222-01-01,6907.0,housing,asdfgh,False,6907.0
2222-01-01,5867.0,travel,EMI payment,False,5867.0
2222-01-01,1125.0,entertainment,Coffee,False,1125.0
2222-01-01,23590.0,freelance,nan,False,23590.0
2222-01-01,491.0,utlities,Lunch,False,491.0
1993-01-01,9709.0,traval,Petrol,False,9709.0
1993-01-01,7477.0,utilities,Gym membership,False,7477.0
1993-01-01,52875.0,investment,nan,False,52875.0
1993-01-01,5387.0,health,Electricity bill,False,5387.0
1993-01-01,6115.0,utlities,Gym membership,False,6115.0
1993-01-01,9520.0,health,xyz123,False,9520.0
1993-01-01,2345.0,food,Doctor consultation,False,2345.0
1993-01-01,27431.0,income,Gym membership,False,27431.0
1993-01-01,1906.0,helth,Electricity bill,False,1906.0
1993-01-01,9157.0,others,Books,False,9157.0
1993-01-01,1233.0,helth,Doctor consultation,False,1233.0
1993-01-01,7992.0,food,Monthly rent payment,False,7992.0
1993-01-01,49933.0,housing,nan,False,49933.0
1993-01-01,4342.0,fod,xyz123,False,4342.0
1993-01-01,5293.0,fod,nan,False,5293.0
1993-01-01,2897.0,entertain,Train ticket,False,2897.0
1993-01-01,4284.0,rnt,misc,False,4284.0
1993-01-01,1714.0,food,Uber ride,False,1714.0
1993-01-01,24915.0,investment,Petrol,False,24915.0
1993-01-01,6777.0,helth,xyz123,False,6777.0
1993-01-01,-1000.0,entrtnmnt,Gym membership,True,1000.0
1993-01-01,3206.0,fod,...,False,3206.0
1993-01-01,23251.0,freelance,nan,False,23251.0
1993-01-01,3130.0,fod,...,False,3130.0
1993-01-01,5075.0,housing,nan,False,5075.0
1993-01-01,10440.0,investment,!!!,False,10440.0
1993-01-01,25353.0,freelance,nan,False,25353.0
1993-01-01,6504.0,housing,asdfgh,False,6504.0
1993-01-01,79463.0,others,nan,False,79463.0
1993-01-01,4340.0,foods,nan,False,4340.0
1939-01-01,2146.0,housing,...,False,2146.0
1939-01-01,13684.0,housing,Restaurant dinner,False,13684.0
1939-01-01,3772.0,nan,Uber ride,False,3772.0
1939-01-01,5827.0,housing,Electricity bill,False,5827.0
1939-01-01,7644.0,utilities,nan,False,7644.0
1939-01-01,6008.0,utilities,ATM withdrawal,False,6008.0
1939-01-01,7251.0,savings,Online course,False,7251.0
1939-01-01,2813.0,foodd,nan,False,2813.0
1939-01-01,1090.0,utility,nan,False,1090.0
1939-01-01,6883.0,health,Grocery shopping,False,6883.0
1939-01-01,4592.0,travl,nan,False,4592.0
1939-01-01,3054.0,entertain,Shopping,False,3054.0
1939-01-01,45815.0,income,Gym membership,False,45815.0
1939-01-01,3785.0,fod,nan,False,3785.0
1939-01-01,8791.0,education,Doctor consultation,False,8791.0
1939-01-01,2705.0,utilities,Monthly rent payment,False,2705.0
1939-01-01,8215.0,fod,Monthly rent payment,False,8215.0
2021-01-01,4861.0,food,Coffee,False,4861.0
2021-01-01,1951.0,entertainment,Electricity bill,False,1951.0
1997-01-01,4656.0,utilties,Electricity bill,False,4656.0
1997-01-01,2265.0,food,nan,False,2265.0
1801-01-01,61674.0,others,EMI payment,False,61674.0
1801-01-01,5559.0,utlities,Coffee,False,5559.0
1801-01-01,1248.0,food,Train ticket,False,1248.0
1801-01-01,2565.0,education,Lunch,False,2565.0
1801-01-01,2759.0,food,Internet bill,False,2759.0
1801-01-01,39095.0,bonus,Train ticket,False,39095.0
1801-01-01,5680.0,rnt,...,False,5680.0
1801-01-01,61699.0,income,nan,False,61699.0
1801-01-01,5578.0,health,...,False,5578.0
1801-01-01,8044.0,savings,nan,False,8044.0
1801-01-01,3788.0,savings,Monthly rent payment,False,3788.0
1801-01-01,7543.0,utlities,Uber ride,False,7543.0
1801-01-01,5409.0,entrtnmnt,Monthly rent payment,False,5409.0
1801-01-01,2763.0,edu,Fixed deposit,False,2763.0
1801-01-01,1520.0,fod,Restaurant dinner,False,1520.0
1801-01-01,8005.0,entrtnmnt,nan,False,8005.0
2090-01-01,64672.0,investment,xyz123,False,64672.0
2090-01-01,2603.0,food,Electricity bill,False,2603.0
2090-01-01,1437.0,savings,Train ticket,False,1437.0
2090-01-01,3225.0,food,misc,False,3225.0
1976-01-01,6068.0,travl,EMI payment,False,6068.0
1976-01-01,4352.0,food,ATM withdrawal,False,4352.0
1976-01-01,26112.0,income,!!!,False,26112.0
1976-01-01,9142.0,food,Gym membership,False,9142.0
1976-01-01,4316.0,education,Uber ride,False,4316.0
1993-01-01,4016.0,foodd,misc,False,4016.0
1993-01-01,999999999.0,utlities,nan,False,999999999.0
1993-01-01,1363.0,food,xyz123,False,1363.0
1821-01-01,27837.0,investment,EMI payment,False,27837.0
1821-01-01,3766.0,fod,Coffee,False,3766.0
1821-01-01,5191.0,entrtnmnt,Online course,False,5191.0
1986-01-01,2613.0,utility,test,False,2613.0
1986-01-01,629.0,food,Doctor consultation,False,629.0
1986-01-01,8912.0,travl,Monthly rent payment,False,8912.0
1986-01-01,24643.0,housing,nan,False,24643.0
1986-01-01,9928.0,travl,Online course,False,9928.0
1986-01-01,12632.0,others,asdfgh,False,12632.0
1986-01-01,35468.0,housing,asdfgh,False,35468.0
1986-01-01,9481.0,food,misc,False,9481.0
1986-01-01,6812.0,travel,nan,False,6812.0
1986-01-01,77274.0,freelance,Medicine,False,77274.0
1984-01-01,57382.0,freelance,test,False,57382.0
1984-01-01,50892.0,income,Internet bill,False,50892.0
1984-01-01,3951.0,rnt,Uber ride,False,3951.0
1984-01-01,6178.0,health,Internet bill,False,6178.0
1984-01-01,9605.0,traval,Monthly rent payment,False,9605.0
1984-01-01,0.0,foods,Lunch,False,0.0
1984-01-01,4826.0,foods,nan,False,4826.0
1984-01-01,6940.0,entertainment,nan,False,6940.0
1984-01-01,183.0,travel,nan,False,183.0
1984-01-01,10392.0,housing,nan,False,10392.0
1984-01-01,20394.0,freelance,Monthly rent payment,False,20394.0
1984-01-01,4179.0,education,Fixed deposit,False,4179.0
1984-01-01,29543.0,housing,Petrol,False,29543.0
1984-01-01,3140.0,foods,test,False,3140.0
1984-01-01,1315.0,nan,Train ticket,False,1315.0
1984-01-01,4863.0,housing,ATM withdrawal,False,4863.0
1984-01-01,7489.0,health,ATM withdrawal,False,7489.0
1984-01-01,35320.0,investment,nan,False,35320.0
1984-01-01,3236.0,educaton,Electricity bill,False,3236.0
1984-01-01,1350.0,health,...,False,1350.0
1984-01-01,2321.0,foodd,Uber ride,False,2321.0
1984-01-01,8292.0,utilities,Books,False,8292.0
1984-01-01,55883.0,income,Medicine,False,55883.0
1984-01-01,1582.0,utility,test,False,1582.0
1984-01-01,74036.0,income,Online course,False,74036.0
1984-01-01,60888.0,investment,Gym membership,False,60888.0
1984-01-01,7059.0,entertain,Internet bill,False,7059.0
1984-01-01,7712.0,food,Restaurant dinner,False,7712.0
1984-01-01,3000.0,foods,Restaurant dinner,False,3000.0
1984-01-01,7086.0,travel,Online course,False,7086.0
1984-01-01,30889.0,bonus,Online course,False,30889.0
1984-01-01,9115.0,travel,ATM withdrawal,False,9115.0
2065-01-01,9213.0,travel,Monthly rent payment,False,9213.0
2065-01-01,5281.0,utility,Restaurant dinner,False,5281.0
2065-01-01,4781.0,food,Restaurant dinner,False,4781.0
2065-01-01,4924.0,food,Shopping,False,4924.0
2065-01-01,12387.0,others,Monthly rent payment,False,12387.0
2065-01-01,6606.0,travel,asdfgh,False,6606.0
2065-01-01,4484.0,housing,!!!,False,4484.0
2065-01-01,0.0,health,ATM withdrawal,False,0.0
2065-01-01,8228.0,utlities,Online course,False,8228.0
2065-01-01,12870.0,housing,Grocery shopping,False,12870.0
2065-01-01,4824.0,educaton,misc,False,4824.0
2065-01-01,754.0,travel,!!!,False,754.0
2065-01-01,17765.0,freelance,Medicine,False,17765.0
2065-01-01,71698.0,income,Lunch,False,71698.0
2065-01-01,7892.0,others,Restaurant dinner,False,7892.0
2065-01-01,5908.0,travel,Coffee,False,5908.0
2065-01-01,30482.0,investment,Internet bill,False,30482.0
2065-01-01,3550.0,travel,Shopping,False,3550.0
2065-01-01,4138.0,housing,Fixed deposit,False,4138.0
2065-01-01,33121.0,investment,Train ticket,False,33121.0
2065-01-01,6233.0,utilities,nan,False,6233.0
2065-01-01,35208.0,others,Restaurant dinner,False,35208.0
2065-01-01,26749.0,bonus,Medicine,False,26749.0
2065-01-01,8053.0,health,Electricity bill,False,8053.0
2065-01-01,5784.0,fod,Internet bill,False,5784.0
2065-01-01,36216.0,housing,asdfgh,False,36216.0
2065-01-01,784.0,utilities,ATM withdrawal,False,784.0
2065-01-01,8712.0,housing,xyz123,False,8712.0
2065-01-01,702.0,utilities,...,False,702.0
2065-01-01,3301.0,foods,Uber ride,False,3301.0
2065-01-01,4064.0,educaton,nan,False,4064.0
2065-01-01,6794.0,fod,misc,False,6794.0
2065-01-01,9997.0,nan,Monthly rent payment,False,9997.0
2065-01-01,999999.0,food,test,False,999999.0
2065-01-01,143.0,entertainment,Coffee,False,143.0
2065-01-01,24321.0,freelance,nan,False,24321.0
2065-01-01,6243.0,food,Monthly rent payment,False,6243.0
2065-01-01,3633.0,foods,Electricity bill,False,3633.0
2065-01-01,5719.0,housing,nan,False,5719.0
2065-01-01,1119.0,health,Doctor consultation,False,1119.0
2065-01-01,1449.0,utility,Petrol,False,1449.0
2065-01-01,3756.0,rnt,nan,False,3756.0
2065-01-01,42655.0,housing,nan,False,42655.0
2065-01-01,20916.0,income,ATM withdrawal,False,20916.0
2065-01-01,4374.0,educaton,nan,False,4374.0
2065-01-01,41974.0,housing,Medicine,False,41974.0
2065-01-01,3605.0,travel,Coffee,False,3605.0
2065-01-01,1405.0,travel,ATM withdrawal,False,1405.0
2065-01-01,29584.0,housing,Online course,False,29584.0
2065-01-01,2951.0,housing,nan,False,2951.0
2065-01-01,45846.0,freelance,Coffee,False,45846.0
2065-01-01,49021.0,investment,Coffee,False,49021.0
2065-01-01,6047.0,educaton,Coffee,False,6047.0
2065-01-01,3516.0,entrtnmnt,asdfgh,False,3516.0
2065-01-01,2637.0,food,Fixed deposit,False,2637.0
2065-01-01,932.0,health,Train ticket,False,932.0
2065-01-01,4748.0,fod,nan,False,4748.0
2065-01-01,2745.0,food,EMI payment,False,2745.0
2065-01-01,2901.0,food,nan,False,2901.0
2065-01-01,7815.0,food,nan,False,7815.0
2065-01-01,5434.0,travel,EMI payment,False,5434.0
2065-01-01,7329.0,travl,ATM withdrawal,False,7329.0
2065-01-01,1542.0,utilties,Uber ride,False,1542.0
2065-01-01,3365.0,utilities,Shopping,False,3365.0
2065-01-01,1388.0,utilities,Lunch,False,1388.0
2065-01-01,4373.0,travel,Train ticket,False,4373.0
1785-01-01,6600.0,other,Grocery shopping,False,6600.0
1785-01-01,4293.0,food,misc,False,4293.0
2006-01-01,2796.0,entrtnmnt,Movie tickets,False,2796.0
2006-01-01,13677.0,freelance,nan,False,13677.0
2006-01-01,5876.0,rnt,Books,False,5876.0
2006-01-01,2217.0,travel,Electricity bill,False,2217.0
2006-01-01,920.0,food,Petrol,False,920.0
2006-01-01,6216.0,entrtnmnt,Monthly rent payment,False,6216.0
2006-01-01,35688.0,bonus,Lunch,False,35688.0
2006-01-01,166.0,foodd,Shopping,False,166.0
2006-01-01,8097.0,utilties,asdfgh,False,8097.0
2006-01-01,1874.0,utilities,Train ticket,False,1874.0
2006-01-01,4898.0,housing,Online course,False,4898.0
2006-01-01,3290.0,travel,Medicine,False,3290.0
2006-01-01,7070.0,fod,nan,False,7070.0
2006-01-01,9540.0,housing,nan,False,9540.0
2006-01-01,3348.0,edu,nan,False,3348.0
2006-01-01,3524.0,housing,nan,False,3524.0
2006-01-01,35289.0,housing,Doctor consultation,False,35289.0
2006-01-01,35716.0,others,Books,False,35716.0
2006-01-01,5518.0,entertainment,!!!,False,5518.0
2006-01-01,6385.0,travel,EMI payment,False,6385.0
2006-01-01,7571.0,fod,Medicine,False,7571.0
2006-01-01,307.0,housing,ATM withdrawal,False,307.0
2006-01-01,9256.0,housing,Uber ride,False,9256.0
2006-01-01,2955.0,food,Restaurant dinner,False,2955.0
2006-01-01,4336.0,food,Lunch,False,4336.0
2006-01-01,7196.0,food,nan,False,7196.0
2006-01-01,832.0,nan,...,False,832.0
2006-01-01,4726.0,traval,Internet bill,False,4726.0
2006-01-01,825.0,utilities,ATM withdrawal,False,825.0
2006-01-01,4945.0,foods,Medicine,False,4945.0
2006-01-01,2868.0,entrtnmnt,nan,False,2868.0
2006-01-01,3128.0,housing,Petrol,False,3128.0
2006-01-01,273.0,education,asdfgh,False,273.0
2006-01-01,9113.0,others,Grocery shopping,False,9113.0
2006-01-01,8149.0,housing,ATM withdrawal,False,8149.0
2006-01-01,1137.0,travel,Medicine,False,1137.0
2006-01-01,3280.0,food,xyz123,False,3280.0
2006-01-01,9139.0,food,Fixed deposit,False,9139.0
2006-01-01,3542.0,rnt,Books,False,3542.0
2006-01-01,63184.0,others,Electricity bill,False,63184.0
2006-01-01,7670.0,health,...,False,7670.0
2006-01-01,546.0,entertainment,Coffee,False,546.0
2006-01-01,2188.0,housing,nan,False,2188.0
2006-01-01,7004.0,travl,Movie tickets,False,7004.0
2006-01-01,8647.0,entrtnmnt,Lunch,False,8647.0
2006-01-01,9682.0,travl,nan,False,9682.0
2006-01-01,9469.0,utility,nan,False,9469.0
2006-01-01,1060.0,food,xyz123,False,1060.0
2006-01-01,8158.0,travel,Petrol,False,8158.0
2006-01-01,4409.0,helth,Grocery shopping,False,4409.0
2006-01-01,6822.0,health,nan,False,6822.0
2006-01-01,5748.0,entertainment,Electricity bill,False,5748.0
2006-01-01,32787.0,others,Grocery shopping,False,32787.0
2006-01-01,4780.0,entertain,Coffee,False,4780.0
2006-01-01,942.0,housing,nan,False,942.0
2006-01-01,7057.0,housing,Train ticket,False,7057.0
2006-01-01,3212.0,entrtnmnt,...,False,3212.0
2006-01-01,44608.0,housing,Books,False,44608.0
2006-01-01,5223.0,housing,xyz123,False,5223.0
2006-01-01,3216.0,fod,Monthly rent payment,False,3216.0
2006-01-01,5706.0,utility,Doctor consultation,False,5706.0
2006-01-01,2643.0,foods,Petrol,False,2643.0
2006-01-01,21307.0,housing,Electricity bill,False,21307.0
2006-01-01,6882.0,rnt,nan,False,6882.0
2006-01-01,47746.0,housing,Doctor consultation,False,47746.0
2006-01-01,2367.0,foodd,EMI payment,False,2367.0
2006-01-01,999999999.0,education,Grocery shopping,False,999999999.0
2006-01-01,2621.0,travel,Monthly rent payment,False,2621.0
2006-01-01,21220.0,housing,Books,False,21220.0
2006-01-01,7706.0,educaton,test,False,7706.0
2006-01-01,6681.0,health,nan,False,6681.0
2006-01-01,5925.0,entertain,Lunch,False,5925.0
2006-01-01,7773.0,housing,misc,False,7773.0
2006-01-01,9734.0,entertain,misc,False,9734.0
2006-01-01,4621.0,utilities,Restaurant dinner,False,4621.0
2006-01-01,8721.0,fod,Movie tickets,False,8721.0
2006-01-01,1312.0,edu,EMI payment,False,1312.0
2006-01-01,7901.0,fod,Monthly rent payment,False,7901.0
2006-01-01,5275.0,helth,Monthly rent payment,False,5275.0
1840-01-01,2196.0,entrtnmnt,Fixed deposit,False,2196.0
1840-01-01,18123.0,income,Medicine,False,18123.0
1840-01-01,5980.0,entertainment,Online course,False,5980.0
1840-01-01,13715.0,housing,Movie tickets,False,13715.0
2062-01-01,9690.0,education,Movie tickets,False,9690.0
2062-01-01,63122.0,others,Restaurant dinner,False,63122.0
2062-01-01,63957.0,income,Doctor consultation,False,63957.0
2062-01-01,4000.0,health,Grocery shopping,False,4000.0
2062-01-01,17940.0,freelance,nan,False,17940.0
2062-01-01,4864.0,travl,nan,False,4864.0
2062-01-01,249.0,utilties,Grocery shopping,False,249.0
2062-01-01,22572.0,others,Online course,False,22572.0
2062-01-01,77530.0,bonus,nan,False,77530.0
2062-01-01,42308.0,housing,xyz123,False,42308.0
2062-01-01,1051.0,utlities,Train ticket,False,1051.0
2062-01-01,14041.0,investment,Shopping,False,14041.0
2062-01-01,5076.0,utilties,Medicine,False,5076.0
2062-01-01,1964.0,housing,asdfgh,False,1964.0
2062-01-01,51541.0,income,misc,False,51541.0
2062-01-01,5536.0,health,test,False,5536.0
1790-01-01,9767.0,traval,Electricity bill,False,9767.0
1790-01-01,3201.0,food,Doctor consultation,False,3201.0
1790-01-01,7109.0,education,Online course,False,7109.0
1790-01-01,8301.0,savings,Fixed deposit,False,8301.0
1790-01-01,6760.0,housing,Uber ride,False,6760.0
1790-01-01,45898.0,others,Medicine,False,45898.0
1790-01-01,5821.0,fod,Medicine,False,5821.0
1790-01-01,3622.0,travel,nan,False,3622.0
1790-01-01,7804.0,travel,EMI payment,False,7804.0
1790-01-01,62177.0,others,Internet bill,False,62177.0
1924-01-01,4781.0,utilities,Electricity bill,False,4781.0
1924-01-01,4419.0,housing,EMI payment,False,4419.0
1924-01-01,7914.0,travel,Gym membership,False,7914.0
1924-01-01,999999.0,entertainment,Shopping,False,999999.0
1924-01-01,3689.0,foodd,ATM withdrawal,False,3689.0
1924-01-01,4890.0,foods,Electricity bill,False,4890.0
1924-01-01,4571.0,utilties,nan,False,4571.0
1924-01-01,11741.0,housing,test,False,11741.0
1924-01-01,7433.0,traval,Petrol,False,7433.0
1924-01-01,13677.0,freelance,nan,False,13677.0
1924-01-01,7937.0,utility,Books,False,7937.0
1924-01-01,4471.0,travel,nan,False,4471.0
1924-01-01,58674.0,freelance,nan,False,58674.0
1924-01-01,9623.0,helth,xyz123,False,9623.0
1924-01-01,7663.0,food,asdfgh,False,7663.0
1924-01-01,4301.0,rnt,Lunch,False,4301.0
1924-01-01,3591.0,utlities,Movie tickets,False,3591.0
1924-01-01,7345.0,edu,Uber ride,False,7345.0
1924-01-01,41966.0,bonus,xyz123,False,41966.0
1924-01-01,2906.0,utlities,Electricity bill,False,2906.0
1924-01-01,78388.0,others,Gym membership,False,78388.0
1924-01-01,2165.0,travel,Grocery shopping,False,2165.0
1924-01-01,3409.0,entrtnmnt,Coffee,False,3409.0
1924-01-01,3246.0,foodd,nan,False,3246.0
1924-01-01,2840.0,fod,EMI payment,False,2840.0
1924-01-01,27204.0,housing,nan,False,27204.0
1924-01-01,78288.0,investment,nan,False,78288.0
1924-01-01,5376.0,fod,xyz123,False,5376.0
1924-01-01,3020.0,food,Shopping,False,3020.0
1924-01-01,7418.0,utilities,Petrol,False,7418.0
1924-01-01,7316.0,travel,Monthly rent payment,False,7316.0
1924-01-01,22105.0,freelance,asdfgh,False,22105.0
1924-01-01,40841.0,housing,nan,False,40841.0
1924-01-01,3319.0,foods,Coffee,False,3319.0
1924-01-01,77361.0,investment,Gym membership,False,77361.0
1924-01-01,1107.0,entertainment,EMI payment,False,1107.0
1924-01-01,655.0,foods,Medicine,False,655.0
1924-01-01,1942.0,travl,nan,False,1942.0
1924-01-01,9742.0,travel,!!!,False,9742.0
1924-01-01,27013.0,income,Gym membership,False,27013.0
1924-01-01,183091.0,income,Online course,False,183091.0
1924-01-01,4691.0,entertain,Lunch,False,4691.0
1924-01-01,1849.0,travel,Books,False,1849.0
1924-01-01,36352.0,others,Fixed deposit,False,36352.0
1924-01-01,2538.0,foods,Uber ride,False,2538.0
1924-01-01,4654.0,housing,xyz123,False,4654.0
1924-01-01,3022.0,foods,Doctor consultation,False,3022.0
1924-01-01,9065.0,housing,Petrol,False,9065.0
1924-01-01,4813.0,housing,misc,False,4813.0
1924-01-01,6245.0,housing,nan,False,6245.0
1924-01-01,2092.0,foodd,Monthly rent payment,False,2092.0
1924-01-01,166.0,other,Medicine,False,166.0
1924-01-01,2857.0,entertain,Restaurant dinner,False,2857.0
1924-01-01,9344.0,entertainment,Online course,False,9344.0
1924-01-01,6534.0,travl,EMI payment,False,6534.0
1924-01-01,15135.0,others,Gym membership,False,15135.0
1924-01-01,2159.0,foods,asdfgh,False,2159.0
1924-01-01,68264.0,investment,Train ticket,False,68264.0
1924-01-01,1614.0,foodd,Movie tickets,False,1614.0
1924-01-01,6308.0,traval,nan,False,6308.0
1924-01-01,3142.0,food,Electricity bill,False,3142.0
1924-01-01,813.0,edu,Electricity bill,False,813.0
1924-01-01,699.0,fod,nan,False,699.0
1924-01-01,1554.0,food,test,False,1554.0
1924-01-01,6343.0,rnt,Lunch,False,6343.0
1924-01-01,3272.0,education,nan,False,3272.0
1924-01-01,64875.0,income,Fixed deposit,False,64875.0
1924-01-01,3352.0,travl,Restaurant dinner,False,3352.0
1924-01-01,64963.0,bonus,nan,False,64963.0
1924-01-01,34506.0,investment,nan,False,34506.0
1924-01-01,7186.0,housing,Books,False,7186.0
1924-01-01,1171.0,entertainment,Doctor consultation,False,1171.0
1924-01-01,-1000.0,travel,nan,True,1000.0
1924-01-01,25509.0,investment,nan,False,25509.0
1924-01-01,4565.0,foodd,EMI payment,False,4565.0
1924-01-01,9459.0,entertainment,!!!,False,9459.0
1924-01-01,835.0,traval,Fixed deposit,False,835.0
1924-01-01,3113.0,utility,asdfgh,False,3113.0
1924-01-01,41453.0,housing,misc,False,41453.0
1924-01-01,29265.0,investment,Movie tickets,False,29265.0
1924-01-01,5106.0,misc,Lunch,False,5106.0
1924-01-01,557.0,travel,Petrol,False,557.0
1861-01-01,6544.0,traval,Restaurant dinner,False,6544.0
1861-01-01,1367.0,rnt,Electricity bill,False,1367.0
1861-01-01,7836.0,travel,Shopping,False,7836.0
1863-01-01,6085.0,housing,Lunch,False,6085.0
1863-01-01,7635.0,fod,nan,False,7635.0
1863-01-01,6864.0,utlities,misc,False,6864.0
1863-01-01,4933.0,educaton,misc,False,4933.0
1863-01-01,5778.0,utility,Fixed deposit,False,5778.0
1863-01-01,361.0,food,Lunch,False,361.0
1863-01-01,409.0,educaton,Monthly rent payment,False,409.0
1863-01-01,5765.0,rnt,ATM withdrawal,False,5765.0
1863-01-01,36616.0,freelance,Books,False,36616.0
1863-01-01,2789.0,foods,Coffee,False,2789.0
1863-01-01,7238.0,others,Books,False,7238.0
1863-01-01,7986.0,travel,misc,False,7986.0
1863-01-01,5435.0,housing,Doctor consultation,False,5435.0
1863-01-01,6636.0,housing,Online course,False,6636.0
1863-01-01,4305.0,entertainment,Shopping,False,4305.0
1863-01-01,8850.0,misc,...,False,8850.0
1846-01-01,2217.0,traval,Coffee,False,2217.0
1846-01-01,6305.0,travl,Electricity bill,False,6305.0
1846-01-01,2237.0,foods,Grocery shopping,False,2237.0
1846-01-01,0.0,entertainment,...,False,0.0
1846-01-01,8174.0,travel,EMI payment,False,8174.0
1846-01-01,4978.0,edu,Doctor consultation,False,4978.0
1846-01-01,6240.0,health,Restaurant dinner,False,6240.0
2236-01-01,814.0,food,Electricity bill,False,814.0
2236-01-01,5132.0,traval,nan,False,5132.0
2236-01-01,22720.0,freelance,test,False,22720.0
2236-01-01,1737.0,housing,Grocery shopping,False,1737.0
2236-01-01,9882.0,entertainment,nan,False,9882.0
2236-01-01,1311.0,entertain,Restaurant dinner,False,1311.0
2236-01-01,6893.0,housing,EMI payment,False,6893.0
2236-01-01,8056.0,entertain,Coffee,False,8056.0
2236-01-01,8861.0,savings,...,False,8861.0
2236-01-01,4710.0,travel,Lunch,False,4710.0
2236-01-01,7659.0,edu,Gym membership,False,7659.0
